dataset,budget_per_class,noise_rate,noise_type,method,seed,n_train,n_test,num_classes,actual_noise_fraction,accuracy,macro_f1,runtime_seconds,train_runtime_seconds,eval_runtime_seconds,epochs,requested_train_batch_size,effective_train_batch_size,requested_eval_batch_size,effective_eval_batch_size,train_batches,eval_batches,peak_memory_allocated_mib,effective_device,mean_train_loss,train_counts,source_kind,method_family,fit_notes
dbpedia_14,8,0.0,symmetric,distilbert_base_uncased,202,112,2800,14,0.0,0.5110714285714286,0.4756038850866644,1.678847312927246,0.36681103706359863,1.2246158123016357,3,32,32,64,64,12,44,2107.55,cuda:0,2.572295347849528,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.0,symmetric,distilbert_base_uncased,303,112,2800,14,0.0,0.4617857142857143,0.402493771746079,1.682802438735962,0.3726470470428467,1.220184326171875,3,32,32,64,64,12,44,2107.93,cuda:0,2.548435846964518,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.0,symmetric,distilbert_base_uncased,404,112,2800,14,0.0,0.44107142857142856,0.409523399905944,1.6472182273864746,0.36665987968444824,1.192927598953247,3,32,32,64,64,12,44,2112.87,cuda:0,2.5579999685287476,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.0,symmetric,distilbert_base_uncased,505,112,2800,14,0.0,0.3707142857142857,0.32173059872895254,1.6653265953063965,0.35713911056518555,1.2194850444793701,3,32,32,64,64,12,44,2077.41,cuda:0,2.545494318008423,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.05,symmetric,distilbert_base_uncased,101,112,2800,14,0.08035714285714286,0.5371428571428571,0.48651168995355626,1.6677300930023193,0.3677849769592285,1.2120773792266846,3,32,32,64,64,12,44,2107.79,cuda:0,2.580929478009542,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.05,symmetric,distilbert_base_uncased,202,112,2800,14,0.044642857142857144,0.5460714285714285,0.5136654275610392,1.6635184288024902,0.3696095943450928,1.2093069553375244,3,32,32,64,64,12,44,2110.67,cuda:0,2.580025633176168,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.05,symmetric,distilbert_base_uncased,303,112,2800,14,0.05357142857142857,0.45821428571428574,0.40451116232955425,1.6827137470245361,0.3810567855834961,1.2165048122406006,3,32,32,64,64,12,44,2110.37,cuda:0,2.556018849213918,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.05,symmetric,distilbert_base_uncased,404,112,2800,14,0.026785714285714284,0.42464285714285716,0.37683585552936893,1.6482155323028564,0.3744223117828369,1.1855175495147705,3,32,32,64,64,12,44,2112.87,cuda:0,2.564514776070913,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.05,symmetric,distilbert_base_uncased,505,112,2800,14,0.03571428571428571,0.4014285714285714,0.35990777970209514,1.6670708656311035,0.35153746604919434,1.2238850593566895,3,32,32,64,64,12,44,2077.72,cuda:0,2.5522602001825967,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.1,symmetric,distilbert_base_uncased,101,112,2800,14,0.17857142857142858,0.4203571428571429,0.35560313176493824,1.6857528686523438,0.36553239822387695,1.2317240238189697,3,32,32,64,64,12,44,2106.25,cuda:0,2.576100508371989,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.1,symmetric,distilbert_base_uncased,202,112,2800,14,0.09821428571428571,0.45535714285714285,0.4145177620078085,1.820669412612915,0.37409353256225586,1.3472554683685303,3,32,32,64,64,12,44,2108.5,cuda:0,2.586648464202881,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.1,symmetric,distilbert_base_uncased,303,112,2800,14,0.16964285714285715,0.3985714285714286,0.3584372750748425,1.713292121887207,0.3713998794555664,1.2433898448944092,3,32,32,64,64,12,44,2109.87,cuda:0,2.55763832728068,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.1,symmetric,distilbert_base_uncased,404,112,2800,14,0.14285714285714285,0.31464285714285717,0.2563955269212443,1.6391141414642334,0.36991262435913086,1.1838135719299316,3,32,32,64,64,12,44,2110.7,cuda:0,2.5698784987131753,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.1,symmetric,distilbert_base_uncased,505,112,2800,14,0.11607142857142858,0.35642857142857143,0.3326732291388862,1.6746399402618408,0.3592662811279297,1.2298681735992432,3,32,32,64,64,12,44,2074.57,cuda:0,2.5579474369684854,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.2,symmetric,distilbert_base_uncased,101,112,2800,14,0.22321428571428573,0.43964285714285717,0.4003627845852602,1.6796729564666748,0.3668692111968994,1.2265691757202148,3,32,32,64,64,12,44,2108.41,cuda:0,2.5865098237991333,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.2,symmetric,distilbert_base_uncased,202,112,2800,14,0.22321428571428573,0.40964285714285714,0.3525217482230004,1.668675422668457,0.36731839179992676,1.215066909790039,3,32,32,64,64,12,44,2108.37,cuda:0,2.59796671072642,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.2,symmetric,distilbert_base_uncased,303,112,2800,14,0.23214285714285715,0.30464285714285716,0.18725729834869975,1.675917387008667,0.3705558776855469,1.2163097858428955,3,32,32,64,64,12,44,2109.12,cuda:0,2.5473725398381553,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.2,symmetric,distilbert_base_uncased,404,112,2800,14,0.17857142857142858,0.39071428571428574,0.3232533839266894,1.651015281677246,0.372286319732666,1.1878981590270996,3,32,32,64,64,12,44,2110.12,cuda:0,2.579414347807566,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.2,symmetric,distilbert_base_uncased,505,112,2800,14,0.17857142857142858,0.2807142857142857,0.24874887994035813,1.6605095863342285,0.3518214225769043,1.2169125080108643,3,32,32,64,64,12,44,2077.2,cuda:0,2.5686741868654885,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.3,symmetric,distilbert_base_uncased,101,112,2800,14,0.30357142857142855,0.3382142857142857,0.2988889636991398,1.6746439933776855,0.36664772033691406,1.2163894176483154,3,32,32,64,64,12,44,2108.62,cuda:0,2.597355385621389,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.3,symmetric,distilbert_base_uncased,202,112,2800,14,0.29464285714285715,0.34464285714285714,0.27360364444991975,1.6721985340118408,0.367612361907959,1.220259189605713,3,32,32,64,64,12,44,2109.87,cuda:0,2.5899926821390786,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.3,symmetric,distilbert_base_uncased,303,112,2800,14,0.32142857142857145,0.3382142857142857,0.2659832449272172,1.6735990047454834,0.3731720447540283,1.215193271636963,3,32,32,64,64,12,44,2109.37,cuda:0,2.5920798579851785,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.3,symmetric,distilbert_base_uncased,404,112,2800,14,0.32142857142857145,0.32321428571428573,0.2799920064655306,1.6476502418518066,0.37000083923339844,1.1898648738861084,3,32,32,64,64,12,44,2109.12,cuda:0,2.5975454449653625,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,8,0.3,symmetric,distilbert_base_uncased,505,112,2800,14,0.26785714285714285,0.3464285714285714,0.29619397200044445,1.6673882007598877,0.35269927978515625,1.228611707687378,3,32,32,64,64,12,44,2076.12,cuda:0,2.5916996200879416,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.0,symmetric,distilbert_base_uncased,101,224,2800,14,0.0,0.8492857142857143,0.8459920007173668,2.0272536277770996,0.7041912078857422,1.2330913543701172,3,32,32,64,64,21,44,2110.87,cuda:0,2.5005159150986445,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.0,symmetric,distilbert_base_uncased,202,224,2800,14,0.0,0.7357142857142858,0.7246257657579737,2.028153657913208,0.7156071662902832,1.2266132831573486,3,32,32,64,64,21,44,2109.24,cuda:0,2.4862797373817083,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.0,symmetric,distilbert_base_uncased,303,224,2800,14,0.0,0.7507142857142857,0.7122894998231767,2.031346321105957,0.7155730724334717,1.2266855239868164,3,32,32,64,64,21,44,2109.93,cuda:0,2.5052066644032798,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.0,symmetric,distilbert_base_uncased,404,224,2800,14,0.0,0.7582142857142857,0.7369790686469291,1.9934465885162354,0.7114782333374023,1.193838119506836,3,32,32,64,64,21,44,2108.2,cuda:0,2.477922212509882,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.0,symmetric,distilbert_base_uncased,505,224,2800,14,0.0,0.7989285714285714,0.7848460124571537,1.997798204421997,0.6905889511108398,1.2230470180511475,3,32,32,64,64,21,44,2080.95,cuda:0,2.4421750477382114,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.05,symmetric,distilbert_base_uncased,101,224,2800,14,0.05357142857142857,0.7907142857142857,0.7768353804025449,2.0096347332000732,0.6935985088348389,1.2259435653686523,3,32,32,64,64,21,44,2105.37,cuda:0,2.5114824998946417,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.05,symmetric,distilbert_base_uncased,202,224,2800,14,0.05803571428571429,0.6810714285714285,0.6555298844765727,2.009734869003296,0.6982548236846924,1.2206859588623047,3,32,32,64,64,21,44,2104.24,cuda:0,2.506893305551438,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.05,symmetric,distilbert_base_uncased,303,224,2800,14,0.044642857142857144,0.6778571428571428,0.6199120956668535,2.0415689945220947,0.7203056812286377,1.2325735092163086,3,32,32,64,64,21,44,2104.02,cuda:0,2.529944896697998,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.05,symmetric,distilbert_base_uncased,404,224,2800,14,0.05357142857142857,0.7017857142857142,0.671326422743861,1.9940619468688965,0.7172455787658691,1.1891412734985352,3,32,32,64,64,21,44,2105.71,cuda:0,2.4919092314583913,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.05,symmetric,distilbert_base_uncased,505,224,2800,14,0.044642857142857144,0.8164285714285714,0.8059199667248615,2.0091071128845215,0.6927037239074707,1.2301750183105469,3,32,32,64,64,21,44,2075.9,cuda:0,2.4591121787116643,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.1,symmetric,distilbert_base_uncased,101,224,2800,14,0.14285714285714285,0.6682142857142858,0.6565934532954081,2.0079505443573,0.7011637687683105,1.221418857574463,3,32,32,64,64,21,44,2103.12,cuda:0,2.5315879526592435,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.1,symmetric,distilbert_base_uncased,202,224,2800,14,0.08482142857142858,0.7703571428571429,0.7453510577467785,2.018601655960083,0.7106099128723145,1.2202739715576172,3,32,32,64,64,21,44,2101.99,cuda:0,2.517520722888765,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.1,symmetric,distilbert_base_uncased,303,224,2800,14,0.14732142857142858,0.7528571428571429,0.7125284139266449,2.0240867137908936,0.7166287899017334,1.2199389934539795,3,32,32,64,64,21,44,2100.12,cuda:0,2.541511024747576,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.1,symmetric,distilbert_base_uncased,404,224,2800,14,0.14732142857142858,0.6753571428571429,0.621687343427449,1.9961998462677002,0.7195479869842529,1.190690517425537,3,32,32,64,64,21,44,2103.3,cuda:0,2.5034360204424178,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.1,symmetric,distilbert_base_uncased,505,224,2800,14,0.08035714285714286,0.7510714285714286,0.7282228905336545,2.030393362045288,0.6950759887695312,1.251235008239746,3,32,32,64,64,21,44,2070.48,cuda:0,2.4662955715542747,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.2,symmetric,distilbert_base_uncased,101,224,2800,14,0.20535714285714285,0.6667857142857143,0.6401240153098323,2.050403594970703,0.7153308391571045,1.249056339263916,3,32,32,64,64,21,44,2102.87,cuda:0,2.543186664581299,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.2,symmetric,distilbert_base_uncased,202,224,2800,14,0.19642857142857142,0.6382142857142857,0.593929154734144,2.0424978733062744,0.7144312858581543,1.2361500263214111,3,32,32,64,64,21,44,2100.37,cuda:0,2.528859706152053,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.2,symmetric,distilbert_base_uncased,303,224,2800,14,0.23214285714285715,0.6007142857142858,0.548278862484692,2.0518798828125,0.7199385166168213,1.2455487251281738,3,32,32,64,64,21,44,2099.37,cuda:0,2.549699964977446,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.2,symmetric,distilbert_base_uncased,404,224,2800,14,0.17857142857142858,0.6164285714285714,0.5853216207306788,2.0075724124908447,0.7202210426330566,1.197866439819336,3,32,32,64,64,21,44,2097.02,cuda:0,2.518082777659098,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.2,symmetric,distilbert_base_uncased,505,224,2800,14,0.17857142857142858,0.7,0.6684046854003086,2.0343620777130127,0.701392412185669,1.2448687553405762,3,32,32,64,64,21,44,2071.28,cuda:0,2.5063026519048783,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.3,symmetric,distilbert_base_uncased,101,224,2800,14,0.30357142857142855,0.4875,0.4542431496766827,2.052314043045044,0.7083988189697266,1.2557570934295654,3,32,32,64,64,21,44,2100.62,cuda:0,2.5573612054189048,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.3,symmetric,distilbert_base_uncased,202,224,2800,14,0.2767857142857143,0.6471428571428571,0.6088953776126126,2.024930953979492,0.7048251628875732,1.2336270809173584,3,32,32,64,64,21,44,2098.68,cuda:0,2.554549205870855,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.3,symmetric,distilbert_base_uncased,303,224,2800,14,0.32142857142857145,0.5425,0.473673868146227,2.0380008220672607,0.7166202068328857,1.2330982685089111,3,32,32,64,64,21,44,2095.87,cuda:0,2.5658949670337496,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.3,symmetric,distilbert_base_uncased,404,224,2800,14,0.27232142857142855,0.5807142857142857,0.5208525584352997,2.0010080337524414,0.7116179466247559,1.1986379623413086,3,32,32,64,64,21,44,2099.68,cuda:0,2.542361407052903,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,16,0.3,symmetric,distilbert_base_uncased,505,224,2800,14,0.29017857142857145,0.5807142857142857,0.5532698460428419,2.0198583602905273,0.694915771484375,1.2380034923553467,3,32,32,64,64,21,44,2070.64,cuda:0,2.5262232962108793,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 16, ""9"": 16, ""10"": 16, ""11"": 16, ""12"": 16, ""13"": 16}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
