dataset,budget_per_class,budget_train_total,noise_rate,noise_type,method,seed,n_train,n_test,num_classes,n_corrupt,actual_noise_fraction,accuracy,macro_f1,runtime_seconds,train_counts,source_kind,method_family,fit_notes,mask_sha256,sample_order_sha256
trec_qc,64,384,0.0,symmetric,trimmed_softmax_logreg,202,384,500,6,0,0.0,0.726,0.6664432814691233,0.14862322807312012,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,a1a4f5721c1c4610af7f71078f3a68c330536d679803b0e0507ee8dc10c5dfca,ab31a2936eaf34ca19b05c5bdecc17f7a0ad1a8e904e69bc1d16b7cb040ca264
trec_qc,64,384,0.0,symmetric,trimmed_softmax_logreg,303,384,500,6,0,0.0,0.658,0.6426109021488428,0.14107632637023926,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,a1a4f5721c1c4610af7f71078f3a68c330536d679803b0e0507ee8dc10c5dfca,6ab3e04356df9a5fcd90b98c3dbbe5d1baa96e217f45326cf6b685a306a9e8bd
trec_qc,64,384,0.0,symmetric,trimmed_softmax_logreg,404,384,500,6,0,0.0,0.618,0.5956342735120485,0.15017199516296387,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,a1a4f5721c1c4610af7f71078f3a68c330536d679803b0e0507ee8dc10c5dfca,0909590bf2aead823193f7349a7fca41b900588b7111fa9cb688c114c845ed67
trec_qc,64,384,0.0,symmetric,trimmed_softmax_logreg,505,384,500,6,0,0.0,0.63,0.5988957053728824,0.1467125415802002,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,a1a4f5721c1c4610af7f71078f3a68c330536d679803b0e0507ee8dc10c5dfca,d18a8227db5584bf18727d6bc4d242dad5603daad3a90b943fc32b2c808a221c
trec_qc,64,384,0.05,class_conditional,linear_svm_hinge,101,384,500,6,19,0.049479166666666664,0.4,0.42476150752836545,0.11205530166625977,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,67db631364a3ea92ec529838c18a3654e8649def9602fba25f40e7580fda10e2,ddf2271136f26f128aeed2e39b4751653d8e4781294dd4a96ca9cb32cd1889f6
trec_qc,64,384,0.05,class_conditional,linear_svm_hinge,202,384,500,6,19,0.049479166666666664,0.394,0.39309365126088897,0.10670328140258789,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,866c1f1fbc1b5c57b619973f5ab4b1ebb4ec41a7bd073b0ec5e7ea2e2dad977e,ab31a2936eaf34ca19b05c5bdecc17f7a0ad1a8e904e69bc1d16b7cb040ca264
trec_qc,64,384,0.05,class_conditional,linear_svm_hinge,303,384,500,6,19,0.049479166666666664,0.48,0.4542996857207313,0.10283803939819336,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,52547c9d69579f9a16af8434794ae25a3a156cd5b50b71efccf03e99449eddac,6ab3e04356df9a5fcd90b98c3dbbe5d1baa96e217f45326cf6b685a306a9e8bd
trec_qc,64,384,0.05,class_conditional,linear_svm_hinge,404,384,500,6,19,0.049479166666666664,0.696,0.6431661030057781,0.10366129875183105,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,f6940c2b481daf546937d9313dcf8521a92238edcc6b5603d3ea970220456dec,0909590bf2aead823193f7349a7fca41b900588b7111fa9cb688c114c845ed67
trec_qc,64,384,0.05,class_conditional,linear_svm_hinge,505,384,500,6,19,0.049479166666666664,0.484,0.4776074240586073,0.10656070709228516,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,88fb11eae08c577ad329677c33da1e8f99db9e446a661b6532fd833845b3ec1c,d18a8227db5584bf18727d6bc4d242dad5603daad3a90b943fc32b2c808a221c
trec_qc,64,384,0.05,class_conditional,multinomial_nb,101,384,500,6,19,0.049479166666666664,0.456,0.45285956851501785,0.0010235309600830078,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,67db631364a3ea92ec529838c18a3654e8649def9602fba25f40e7580fda10e2,ddf2271136f26f128aeed2e39b4751653d8e4781294dd4a96ca9cb32cd1889f6
trec_qc,64,384,0.05,class_conditional,multinomial_nb,202,384,500,6,19,0.049479166666666664,0.504,0.49745080786007184,0.00104522705078125,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,866c1f1fbc1b5c57b619973f5ab4b1ebb4ec41a7bd073b0ec5e7ea2e2dad977e,ab31a2936eaf34ca19b05c5bdecc17f7a0ad1a8e904e69bc1d16b7cb040ca264
trec_qc,64,384,0.05,class_conditional,multinomial_nb,303,384,500,6,19,0.049479166666666664,0.5,0.4917984838407274,0.0009570121765136719,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,52547c9d69579f9a16af8434794ae25a3a156cd5b50b71efccf03e99449eddac,6ab3e04356df9a5fcd90b98c3dbbe5d1baa96e217f45326cf6b685a306a9e8bd
trec_qc,64,384,0.05,class_conditional,multinomial_nb,404,384,500,6,19,0.049479166666666664,0.488,0.47548094065507,0.0010962486267089844,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,f6940c2b481daf546937d9313dcf8521a92238edcc6b5603d3ea970220456dec,0909590bf2aead823193f7349a7fca41b900588b7111fa9cb688c114c845ed67
trec_qc,64,384,0.05,class_conditional,multinomial_nb,505,384,500,6,19,0.049479166666666664,0.488,0.4771357657311748,0.000949859619140625,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,88fb11eae08c577ad329677c33da1e8f99db9e446a661b6532fd833845b3ec1c,d18a8227db5584bf18727d6bc4d242dad5603daad3a90b943fc32b2c808a221c
trec_qc,64,384,0.05,class_conditional,softmax_logreg,101,384,500,6,19,0.049479166666666664,0.486,0.49252512673862126,0.1202993392944336,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,67db631364a3ea92ec529838c18a3654e8649def9602fba25f40e7580fda10e2,ddf2271136f26f128aeed2e39b4751653d8e4781294dd4a96ca9cb32cd1889f6
trec_qc,64,384,0.05,class_conditional,softmax_logreg,202,384,500,6,19,0.049479166666666664,0.706,0.6562616386312647,0.12405061721801758,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,866c1f1fbc1b5c57b619973f5ab4b1ebb4ec41a7bd073b0ec5e7ea2e2dad977e,ab31a2936eaf34ca19b05c5bdecc17f7a0ad1a8e904e69bc1d16b7cb040ca264
trec_qc,64,384,0.05,class_conditional,softmax_logreg,303,384,500,6,19,0.049479166666666664,0.464,0.49820261517298375,0.11724257469177246,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,52547c9d69579f9a16af8434794ae25a3a156cd5b50b71efccf03e99449eddac,6ab3e04356df9a5fcd90b98c3dbbe5d1baa96e217f45326cf6b685a306a9e8bd
trec_qc,64,384,0.05,class_conditional,softmax_logreg,404,384,500,6,19,0.049479166666666664,0.692,0.6450516690712129,0.12364602088928223,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,f6940c2b481daf546937d9313dcf8521a92238edcc6b5603d3ea970220456dec,0909590bf2aead823193f7349a7fca41b900588b7111fa9cb688c114c845ed67
trec_qc,64,384,0.05,class_conditional,softmax_logreg,505,384,500,6,19,0.049479166666666664,0.52,0.5100219032470438,0.12130117416381836,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,88fb11eae08c577ad329677c33da1e8f99db9e446a661b6532fd833845b3ec1c,d18a8227db5584bf18727d6bc4d242dad5603daad3a90b943fc32b2c808a221c
trec_qc,64,384,0.05,class_conditional,trimmed_softmax_logreg,101,384,500,6,19,0.049479166666666664,0.44,0.44124683338782295,0.14690637588500977,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,67db631364a3ea92ec529838c18a3654e8649def9602fba25f40e7580fda10e2,ddf2271136f26f128aeed2e39b4751653d8e4781294dd4a96ca9cb32cd1889f6
trec_qc,64,384,0.05,class_conditional,trimmed_softmax_logreg,202,384,500,6,19,0.049479166666666664,0.666,0.5961732509033687,0.1496131420135498,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,866c1f1fbc1b5c57b619973f5ab4b1ebb4ec41a7bd073b0ec5e7ea2e2dad977e,ab31a2936eaf34ca19b05c5bdecc17f7a0ad1a8e904e69bc1d16b7cb040ca264
trec_qc,64,384,0.05,class_conditional,trimmed_softmax_logreg,303,384,500,6,19,0.049479166666666664,0.526,0.4994467520975103,0.14233827590942383,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,52547c9d69579f9a16af8434794ae25a3a156cd5b50b71efccf03e99449eddac,6ab3e04356df9a5fcd90b98c3dbbe5d1baa96e217f45326cf6b685a306a9e8bd
trec_qc,64,384,0.05,class_conditional,trimmed_softmax_logreg,404,384,500,6,19,0.049479166666666664,0.666,0.6465088618947967,0.14956116676330566,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,f6940c2b481daf546937d9313dcf8521a92238edcc6b5603d3ea970220456dec,0909590bf2aead823193f7349a7fca41b900588b7111fa9cb688c114c845ed67
trec_qc,64,384,0.05,class_conditional,trimmed_softmax_logreg,505,384,500,6,19,0.049479166666666664,0.482,0.4922121327561211,0.14597177505493164,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,88fb11eae08c577ad329677c33da1e8f99db9e446a661b6532fd833845b3ec1c,d18a8227db5584bf18727d6bc4d242dad5603daad3a90b943fc32b2c808a221c
trec_qc,64,384,0.05,symmetric,linear_svm_hinge,101,384,500,6,19,0.049479166666666664,0.458,0.48327482472120464,0.10440945625305176,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,67db631364a3ea92ec529838c18a3654e8649def9602fba25f40e7580fda10e2,ddf2271136f26f128aeed2e39b4751653d8e4781294dd4a96ca9cb32cd1889f6
trec_qc,64,384,0.05,symmetric,linear_svm_hinge,202,384,500,6,19,0.049479166666666664,0.484,0.5000689724707216,0.1040644645690918,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,866c1f1fbc1b5c57b619973f5ab4b1ebb4ec41a7bd073b0ec5e7ea2e2dad977e,ab31a2936eaf34ca19b05c5bdecc17f7a0ad1a8e904e69bc1d16b7cb040ca264
trec_qc,64,384,0.05,symmetric,linear_svm_hinge,303,384,500,6,19,0.049479166666666664,0.488,0.5135566578605201,0.10197687149047852,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,52547c9d69579f9a16af8434794ae25a3a156cd5b50b71efccf03e99449eddac,6ab3e04356df9a5fcd90b98c3dbbe5d1baa96e217f45326cf6b685a306a9e8bd
trec_qc,64,384,0.05,symmetric,linear_svm_hinge,404,384,500,6,19,0.049479166666666664,0.7,0.6439297932022203,0.10437679290771484,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,f6940c2b481daf546937d9313dcf8521a92238edcc6b5603d3ea970220456dec,0909590bf2aead823193f7349a7fca41b900588b7111fa9cb688c114c845ed67
trec_qc,64,384,0.05,symmetric,linear_svm_hinge,505,384,500,6,19,0.049479166666666664,0.51,0.4923213066552103,0.09963059425354004,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,88fb11eae08c577ad329677c33da1e8f99db9e446a661b6532fd833845b3ec1c,d18a8227db5584bf18727d6bc4d242dad5603daad3a90b943fc32b2c808a221c
trec_qc,64,384,0.05,symmetric,multinomial_nb,101,384,500,6,19,0.049479166666666664,0.454,0.45502304565268914,0.0010411739349365234,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,67db631364a3ea92ec529838c18a3654e8649def9602fba25f40e7580fda10e2,ddf2271136f26f128aeed2e39b4751653d8e4781294dd4a96ca9cb32cd1889f6
trec_qc,64,384,0.05,symmetric,multinomial_nb,202,384,500,6,19,0.049479166666666664,0.504,0.4965089833657271,0.001007080078125,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,866c1f1fbc1b5c57b619973f5ab4b1ebb4ec41a7bd073b0ec5e7ea2e2dad977e,ab31a2936eaf34ca19b05c5bdecc17f7a0ad1a8e904e69bc1d16b7cb040ca264
trec_qc,64,384,0.05,symmetric,multinomial_nb,303,384,500,6,19,0.049479166666666664,0.51,0.4918781796514402,0.0009679794311523438,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,52547c9d69579f9a16af8434794ae25a3a156cd5b50b71efccf03e99449eddac,6ab3e04356df9a5fcd90b98c3dbbe5d1baa96e217f45326cf6b685a306a9e8bd
trec_qc,64,384,0.05,symmetric,multinomial_nb,404,384,500,6,19,0.049479166666666664,0.502,0.4863539681433388,0.0009970664978027344,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,f6940c2b481daf546937d9313dcf8521a92238edcc6b5603d3ea970220456dec,0909590bf2aead823193f7349a7fca41b900588b7111fa9cb688c114c845ed67
trec_qc,64,384,0.05,symmetric,multinomial_nb,505,384,500,6,19,0.049479166666666664,0.502,0.4917028528152307,0.0009677410125732422,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,88fb11eae08c577ad329677c33da1e8f99db9e446a661b6532fd833845b3ec1c,d18a8227db5584bf18727d6bc4d242dad5603daad3a90b943fc32b2c808a221c
trec_qc,64,384,0.05,symmetric,softmax_logreg,101,384,500,6,19,0.049479166666666664,0.476,0.4861470929744809,0.12141942977905273,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,67db631364a3ea92ec529838c18a3654e8649def9602fba25f40e7580fda10e2,ddf2271136f26f128aeed2e39b4751653d8e4781294dd4a96ca9cb32cd1889f6
trec_qc,64,384,0.05,symmetric,softmax_logreg,202,384,500,6,19,0.049479166666666664,0.71,0.6599918469314563,0.1264653205871582,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,866c1f1fbc1b5c57b619973f5ab4b1ebb4ec41a7bd073b0ec5e7ea2e2dad977e,ab31a2936eaf34ca19b05c5bdecc17f7a0ad1a8e904e69bc1d16b7cb040ca264
trec_qc,64,384,0.05,symmetric,softmax_logreg,303,384,500,6,19,0.049479166666666664,0.622,0.5925293751126165,0.11959528923034668,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,52547c9d69579f9a16af8434794ae25a3a156cd5b50b71efccf03e99449eddac,6ab3e04356df9a5fcd90b98c3dbbe5d1baa96e217f45326cf6b685a306a9e8bd
trec_qc,64,384,0.05,symmetric,softmax_logreg,404,384,500,6,19,0.049479166666666664,0.7,0.6545936052358141,0.1271836757659912,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,f6940c2b481daf546937d9313dcf8521a92238edcc6b5603d3ea970220456dec,0909590bf2aead823193f7349a7fca41b900588b7111fa9cb688c114c845ed67
trec_qc,64,384,0.05,symmetric,softmax_logreg,505,384,500,6,19,0.049479166666666664,0.512,0.5040255449455502,0.12166190147399902,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,88fb11eae08c577ad329677c33da1e8f99db9e446a661b6532fd833845b3ec1c,d18a8227db5584bf18727d6bc4d242dad5603daad3a90b943fc32b2c808a221c
trec_qc,64,384,0.05,symmetric,trimmed_softmax_logreg,101,384,500,6,19,0.049479166666666664,0.428,0.438303132127069,0.14825701713562012,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,67db631364a3ea92ec529838c18a3654e8649def9602fba25f40e7580fda10e2,ddf2271136f26f128aeed2e39b4751653d8e4781294dd4a96ca9cb32cd1889f6
trec_qc,64,384,0.05,symmetric,trimmed_softmax_logreg,202,384,500,6,19,0.049479166666666664,0.684,0.6237956594023637,0.1485462188720703,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,866c1f1fbc1b5c57b619973f5ab4b1ebb4ec41a7bd073b0ec5e7ea2e2dad977e,ab31a2936eaf34ca19b05c5bdecc17f7a0ad1a8e904e69bc1d16b7cb040ca264
trec_qc,64,384,0.05,symmetric,trimmed_softmax_logreg,303,384,500,6,19,0.049479166666666664,0.536,0.501494771075144,0.14196300506591797,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,52547c9d69579f9a16af8434794ae25a3a156cd5b50b71efccf03e99449eddac,6ab3e04356df9a5fcd90b98c3dbbe5d1baa96e217f45326cf6b685a306a9e8bd
trec_qc,64,384,0.05,symmetric,trimmed_softmax_logreg,404,384,500,6,19,0.049479166666666664,0.674,0.653586967409174,0.14954280853271484,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,f6940c2b481daf546937d9313dcf8521a92238edcc6b5603d3ea970220456dec,0909590bf2aead823193f7349a7fca41b900588b7111fa9cb688c114c845ed67
trec_qc,64,384,0.05,symmetric,trimmed_softmax_logreg,505,384,500,6,19,0.049479166666666664,0.478,0.49385915240144446,0.14580678939819336,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,88fb11eae08c577ad329677c33da1e8f99db9e446a661b6532fd833845b3ec1c,d18a8227db5584bf18727d6bc4d242dad5603daad3a90b943fc32b2c808a221c
trec_qc,64,384,0.1,class_conditional,linear_svm_hinge,101,384,500,6,38,0.09895833333333333,0.414,0.4395248827667033,0.1056056022644043,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,957a8e5f659835319d475335818be6ca1b3bd4a4a50e87982af386b375d33b3b,ddf2271136f26f128aeed2e39b4751653d8e4781294dd4a96ca9cb32cd1889f6
trec_qc,64,384,0.1,class_conditional,linear_svm_hinge,202,384,500,6,38,0.09895833333333333,0.49,0.4740663477730885,0.10701179504394531,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,a6517c7aaeb89a5c446459983cb7b95987aeeb7a05bf7424a8a9fb4878efc6c0,ab31a2936eaf34ca19b05c5bdecc17f7a0ad1a8e904e69bc1d16b7cb040ca264
trec_qc,64,384,0.1,class_conditional,linear_svm_hinge,303,384,500,6,38,0.09895833333333333,0.5,0.5083353983399731,0.10571479797363281,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,540570442fe2d4e0273bb3e6836d92cb334e60fae49867fee7db7f72ad580a32,6ab3e04356df9a5fcd90b98c3dbbe5d1baa96e217f45326cf6b685a306a9e8bd
trec_qc,64,384,0.1,class_conditional,linear_svm_hinge,404,384,500,6,38,0.09895833333333333,0.642,0.5516078586975414,0.10775566101074219,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,6721e416e5cc33afd23a41375ab7286a4e1ac50ff6a8f081f06b30d4405f4a73,0909590bf2aead823193f7349a7fca41b900588b7111fa9cb688c114c845ed67
trec_qc,64,384,0.1,class_conditional,linear_svm_hinge,505,384,500,6,38,0.09895833333333333,0.47,0.47372900452208727,0.10469269752502441,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_margin,,1f6e44214496c1a72b665a4aa8735d46d52c2f77451a77a4d458a25c303e043d,d18a8227db5584bf18727d6bc4d242dad5603daad3a90b943fc32b2c808a221c
trec_qc,64,384,0.1,class_conditional,multinomial_nb,101,384,500,6,38,0.09895833333333333,0.474,0.4753960920875253,0.0010890960693359375,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,957a8e5f659835319d475335818be6ca1b3bd4a4a50e87982af386b375d33b3b,ddf2271136f26f128aeed2e39b4751653d8e4781294dd4a96ca9cb32cd1889f6
trec_qc,64,384,0.1,class_conditional,multinomial_nb,202,384,500,6,38,0.09895833333333333,0.458,0.4482840985566467,0.0011396408081054688,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,a6517c7aaeb89a5c446459983cb7b95987aeeb7a05bf7424a8a9fb4878efc6c0,ab31a2936eaf34ca19b05c5bdecc17f7a0ad1a8e904e69bc1d16b7cb040ca264
trec_qc,64,384,0.1,class_conditional,multinomial_nb,303,384,500,6,38,0.09895833333333333,0.482,0.46924120604904096,0.001069784164428711,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,540570442fe2d4e0273bb3e6836d92cb334e60fae49867fee7db7f72ad580a32,6ab3e04356df9a5fcd90b98c3dbbe5d1baa96e217f45326cf6b685a306a9e8bd
trec_qc,64,384,0.1,class_conditional,multinomial_nb,404,384,500,6,38,0.09895833333333333,0.484,0.4721088372226378,0.0010828971862792969,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,6721e416e5cc33afd23a41375ab7286a4e1ac50ff6a8f081f06b30d4405f4a73,0909590bf2aead823193f7349a7fca41b900588b7111fa9cb688c114c845ed67
trec_qc,64,384,0.1,class_conditional,multinomial_nb,505,384,500,6,38,0.09895833333333333,0.464,0.4561815796850032,0.0009949207305908203,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,generative_nb,,1f6e44214496c1a72b665a4aa8735d46d52c2f77451a77a4d458a25c303e043d,d18a8227db5584bf18727d6bc4d242dad5603daad3a90b943fc32b2c808a221c
trec_qc,64,384,0.1,class_conditional,softmax_logreg,101,384,500,6,38,0.09895833333333333,0.486,0.4996551900852861,0.12208437919616699,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,957a8e5f659835319d475335818be6ca1b3bd4a4a50e87982af386b375d33b3b,ddf2271136f26f128aeed2e39b4751653d8e4781294dd4a96ca9cb32cd1889f6
trec_qc,64,384,0.1,class_conditional,softmax_logreg,202,384,500,6,38,0.09895833333333333,0.51,0.5033673401749502,0.1249537467956543,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,a6517c7aaeb89a5c446459983cb7b95987aeeb7a05bf7424a8a9fb4878efc6c0,ab31a2936eaf34ca19b05c5bdecc17f7a0ad1a8e904e69bc1d16b7cb040ca264
trec_qc,64,384,0.1,class_conditional,softmax_logreg,303,384,500,6,38,0.09895833333333333,0.458,0.46211166644669976,0.11907172203063965,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,540570442fe2d4e0273bb3e6836d92cb334e60fae49867fee7db7f72ad580a32,6ab3e04356df9a5fcd90b98c3dbbe5d1baa96e217f45326cf6b685a306a9e8bd
trec_qc,64,384,0.1,class_conditional,softmax_logreg,404,384,500,6,38,0.09895833333333333,0.662,0.620883836293197,0.1257314682006836,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,6721e416e5cc33afd23a41375ab7286a4e1ac50ff6a8f081f06b30d4405f4a73,0909590bf2aead823193f7349a7fca41b900588b7111fa9cb688c114c845ed67
trec_qc,64,384,0.1,class_conditional,softmax_logreg,505,384,500,6,38,0.09895833333333333,0.478,0.4711472892854725,0.12157344818115234,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,linear_probabilistic,,1f6e44214496c1a72b665a4aa8735d46d52c2f77451a77a4d458a25c303e043d,d18a8227db5584bf18727d6bc4d242dad5603daad3a90b943fc32b2c808a221c
trec_qc,64,384,0.1,class_conditional,trimmed_softmax_logreg,101,384,500,6,38,0.09895833333333333,0.458,0.4745853330714509,0.14761567115783691,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.7995,957a8e5f659835319d475335818be6ca1b3bd4a4a50e87982af386b375d33b3b,ddf2271136f26f128aeed2e39b4751653d8e4781294dd4a96ca9cb32cd1889f6
